request_id,timestamp,customer_id,api_key,source_ip,model_id,provider,channel_id,input_tokens,output_tokens,total_tokens,first_token_latency_ms,latency_ms,status_code,error_code,estimated_cost,data_origin,cost_origin,safety_hit
req_007871,2026-07-01 21:33:19,C001,key_c001_2,10.237.119.145,DeepSeek-V4,DeepSeek,web,207,339,546,369,1107,200,,0.000655,synthetic_calibrated,synthetic_assumption,False
req_002270,2026-07-01 21:33:19,C003,key_c003_3,10.5.157.130,DeepSeek-V4,DeepSeek,web,880,420,1300,596,1754,200,,0.00156,synthetic_calibrated,synthetic_assumption,False
req_006772,2026-07-01 21:35:29,C005,key_c005_2,10.194.27.54,DeepSeek-V4,DeepSeek,app,127,431,558,523,1716,200,,0.00067,synthetic_calibrated,synthetic_assumption,False
req_004505,2026-07-01 21:38:06,C002,key_c002_3,10.30.112.4,DeepSeek-V4,DeepSeek,api,183,542,725,729,1705,200,,0.00087,synthetic_calibrated,synthetic_assumption,False
req_003818,2026-07-01 21:38:37,C008,key_c008_2,10.52.206.26,DeepSeek-V4,DeepSeek,api,605,87,692,557,1852,200,,0.00083,synthetic_calibrated,synthetic_assumption,False
req_000498,2026-07-01 21:38:47,C004,key_c004_2,10.9.135.47,DeepSeek-V4,DeepSeek,web,954,157,1111,452,1661,200,,0.001333,synthetic_calibrated,synthetic_assumption,False
req_006837,2026-07-01 21:39:04,C001,key_c001_1,10.22.237.84,DeepSeek-V4,DeepSeek,api,235,120,355,686,1955,200,,0.000426,synthetic_calibrated,synthetic_assumption,False
req_009396,2026-07-01 21:39:17,C003,key_c003_2,10.34.141.180,DeepSeek-V4,DeepSeek,app,380,151,531,466,1715,200,,0.000637,synthetic_calibrated,synthetic_assumption,False
req_003178,2026-07-01 21:39:30,C001,key_c001_2,10.189.33.230,DeepSeek-V4,DeepSeek,api,71,80,151,623,1909,200,,0.000181,synthetic_calibrated,synthetic_assumption,False
req_003668,2026-07-01 21:40:41,C006,key_c006_3,10.194.36.77,DeepSeek-V4,DeepSeek,app,554,115,669,606,1524,200,,0.000803,synthetic_calibrated,synthetic_assumption,False
req_002704,2026-07-01 21:44:37,C004,key_c004_2,10.13.23.147,DeepSeek-V4,DeepSeek,api,1146,311,1457,488,1871,200,,0.001748,synthetic_calibrated,synthetic_assumption,False
req_000189,2026-07-01 21:45:22,C004,key_c004_3,10.243.186.61,DeepSeek-V4,DeepSeek,web,651,127,778,185,1090,200,,0.000934,synthetic_calibrated,synthetic_assumption,False
req_002269,2026-07-01 21:45:31,C003,key_c003_1,10.164.251.194,DeepSeek-V4,DeepSeek,app,382,337,719,480,1882,200,,0.000863,synthetic_calibrated,synthetic_assumption,False
req_002664,2026-07-01 21:45:54,C002,key_c002_2,10.229.49.114,Qwen3.6-35B-A3B,Qwen,api,172,107,279,553,2250,200,,0.000446,synthetic_calibrated,synthetic_assumption,False
req_009102,2026-07-01 21:46:27,C001,key_c001_2,10.109.98.231,DeepSeek-V4,DeepSeek,api,469,133,602,551,1610,200,,0.000722,synthetic_calibrated,synthetic_assumption,False
req_000111,2026-07-01 21:46:41,C006,key_c006_3,10.211.33.91,DeepSeek-V4,DeepSeek,app,1063,193,1256,474,1266,200,,0.001507,synthetic_calibrated,synthetic_assumption,False
req_005053,2026-07-01 21:46:47,C001,key_c001_3,10.137.147.137,DeepSeek-V4,DeepSeek,app,824,316,1140,669,1481,200,,0.001368,synthetic_calibrated,synthetic_assumption,False
req_005907,2026-07-01 21:48:10,C005,key_c005_1,10.230.56.129,Minimax-M2.5,MiniMax,api,963,77,1040,321,963,200,,0.002496,synthetic_calibrated,synthetic_assumption,False
req_000763,2026-07-01 21:49:08,C001,key_c001_2,10.45.246.40,DeepSeek-V4,DeepSeek,api,523,133,656,231,1288,200,,0.000787,synthetic_calibrated,synthetic_assumption,False
req_004730,2026-07-01 21:49:22,C010,key_c010_1,10.45.4.149,DeepSeek-V4,DeepSeek,app,216,95,311,623,2474,200,,0.000373,synthetic_calibrated,synthetic_assumption,False
req_001641,2026-07-01 21:49:22,C001,key_c001_2,10.113.180.224,DeepSeek-V4,DeepSeek,api,634,151,785,480,1278,200,,0.000942,synthetic_calibrated,synthetic_assumption,False
req_002621,2026-07-01 21:49:54,C001,key_c001_2,10.186.76.55,DeepSeek-V4,DeepSeek,web,120,252,372,538,901,200,,0.000446,synthetic_calibrated,synthetic_assumption,False
req_006018,2026-07-01 21:49:59,C003,key_c003_2,10.84.18.36,DeepSeek-V4,DeepSeek,web,561,112,673,419,1399,200,,0.000808,synthetic_calibrated,synthetic_assumption,False
req_006678,2026-07-01 21:50:42,C004,key_c004_1,10.73.24.160,DeepSeek-V4,DeepSeek,api,215,226,441,466,1595,200,,0.000529,synthetic_calibrated,synthetic_assumption,False
req_008738,2026-07-01 21:52:09,C003,key_c003_3,10.90.32.244,Qwen3.6-35B-A3B,Qwen,app,204,144,348,506,931,200,,0.000557,synthetic_calibrated,synthetic_assumption,False
req_001063,2026-07-01 21:55:34,C004,key_c004_3,10.29.41.73,DeepSeek-V4,DeepSeek,web,969,60,1029,588,1917,200,,0.001235,synthetic_calibrated,synthetic_assumption,False
req_005005,2026-07-01 21:56:11,C001,key_c001_2,10.145.54.240,DeepSeek-V4,DeepSeek,api,396,132,528,297,1145,200,,0.000634,synthetic_calibrated,synthetic_assumption,False
req_005617,2026-07-01 21:58:13,C001,key_c001_2,10.209.196.223,DeepSeek-V4,DeepSeek,app,134,94,228,488,1311,503,SERVICE_UNAVAILABLE,0.000274,synthetic_calibrated,synthetic_assumption,False
req_004409,2026-07-01 21:59:28,C003,key_c003_1,10.215.249.183,Qwen3.6-35B-A3B,Qwen,app,448,189,637,612,2118,200,,0.001019,synthetic_calibrated,synthetic_assumption,False
req_001035,2026-07-01 22:01:14,C001,key_c001_2,10.106.89.18,DeepSeek-V4,DeepSeek,web,240,132,372,321,1261,200,,0.000446,synthetic_calibrated,synthetic_assumption,False
req_004067,2026-07-01 22:03:59,C003,key_c003_1,10.92.168.174,DeepSeek-V4,DeepSeek,api,590,170,760,508,1212,200,,0.000912,synthetic_calibrated,synthetic_assumption,False
req_004262,2026-07-01 22:04:00,C005,key_c005_3,10.47.221.101,DeepSeek-V4,DeepSeek,app,356,78,434,548,1692,200,,0.000521,synthetic_calibrated,synthetic_assumption,False
req_004451,2026-07-01 22:04:32,C002,key_c002_1,10.52.73.77,DeepSeek-V4,DeepSeek,api,471,356,827,328,1221,200,,0.000992,synthetic_calibrated,synthetic_assumption,False
req_003404,2026-07-01 22:05:25,C006,key_c006_2,10.90.63.240,DeepSeek-V4,DeepSeek,api,265,227,492,551,1852,200,,0.00059,synthetic_calibrated,synthetic_assumption,False
req_002872,2026-07-01 22:06:01,C008,key_c008_3,10.71.130.40,DeepSeek-V4,DeepSeek,api,249,77,326,412,1223,200,,0.000391,synthetic_calibrated,synthetic_assumption,False
req_009393,2026-07-01 22:06:54,C002,key_c002_3,10.103.170.245,DeepSeek-V4,DeepSeek,api,443,127,570,347,1202,200,,0.000684,synthetic_calibrated,synthetic_assumption,False
req_006224,2026-07-01 22:07:44,C004,key_c004_1,10.1.247.109,DeepSeek-V4,DeepSeek,web,548,408,956,440,1159,200,,0.001147,synthetic_calibrated,synthetic_assumption,False
req_005311,2026-07-01 22:08:25,C002,key_c002_1,10.26.78.160,DeepSeek-V4,DeepSeek,api,523,123,646,455,1407,200,,0.000775,synthetic_calibrated,synthetic_assumption,False
req_000135,2026-07-01 22:08:52,C010,key_c010_2,10.158.59.189,DeepSeek-V4,DeepSeek,api,192,110,302,431,1157,200,,0.000362,synthetic_calibrated,synthetic_assumption,False
req_009295,2026-07-01 22:08:54,C010,key_c010_3,10.172.240.253,DeepSeek-V4,DeepSeek,api,286,52,338,404,1136,200,,0.000406,synthetic_calibrated,synthetic_assumption,False
req_004698,2026-07-01 22:09:05,C001,key_c001_2,10.52.53.106,DeepSeek-V4,DeepSeek,app,274,110,384,380,1284,200,,0.000461,synthetic_calibrated,synthetic_assumption,False
req_003138,2026-07-01 22:10:30,C009,key_c009_3,10.171.156.197,DeepSeek-V4,DeepSeek,web,574,172,746,666,1723,200,,0.000895,synthetic_calibrated,synthetic_assumption,False
req_007755,2026-07-01 22:10:38,C007,key_c007_1,10.131.238.216,DeepSeek-V4,DeepSeek,web,196,439,635,403,1391,200,,0.000762,synthetic_calibrated,synthetic_assumption,False
req_007961,2026-07-01 22:12:01,C003,key_c003_3,10.10.228.62,DeepSeek-V4,DeepSeek,web,428,661,1089,499,1094,500,INTERNAL_ERROR,0.001307,synthetic_calibrated,synthetic_assumption,False
req_006872,2026-07-01 22:13:48,C001,key_c001_2,10.95.191.156,DeepSeek-V4,DeepSeek,web,144,153,297,435,1160,200,,0.000356,synthetic_calibrated,synthetic_assumption,False
req_000856,2026-07-01 22:14:38,C002,key_c002_3,10.160.132.204,DeepSeek-V4,DeepSeek,web,123,370,493,333,1349,200,,0.000592,synthetic_calibrated,synthetic_assumption,False
req_002897,2026-07-01 22:15:03,C003,key_c003_2,10.141.10.146,DeepSeek-V4,DeepSeek,app,149,270,419,254,1099,200,,0.000503,synthetic_calibrated,synthetic_assumption,False
req_006419,2026-07-01 22:15:04,C002,key_c002_3,10.141.145.135,DeepSeek-V4,DeepSeek,api,890,76,966,520,1567,200,,0.001159,synthetic_calibrated,synthetic_assumption,False
req_002496,2026-07-01 22:15:53,C010,key_c010_3,10.133.69.244,DeepSeek-V4,DeepSeek,api,473,63,536,485,1040,429,RATE_LIMIT,0.000643,synthetic_calibrated,synthetic_assumption,False
req_007651,2026-07-01 22:18:30,C003,key_c003_1,10.126.153.212,Qwen3.6-35B-A3B,Qwen,app,227,407,634,422,1499,200,,0.001014,synthetic_calibrated,synthetic_assumption,False
req_004213,2026-07-01 22:20:17,C001,key_c001_2,10.8.198.29,DeepSeek-V4,DeepSeek,app,333,415,748,495,1548,200,,0.000898,synthetic_calibrated,synthetic_assumption,False
req_000407,2026-07-01 22:20:37,C002,key_c002_3,10.110.40.119,DeepSeek-V4,DeepSeek,api,780,469,1249,576,1543,200,,0.001499,synthetic_calibrated,synthetic_assumption,False
req_004620,2026-07-01 22:24:14,C008,key_c008_1,10.63.217.237,DeepSeek-V4,DeepSeek,api,153,133,286,663,2210,200,,0.000343,synthetic_calibrated,synthetic_assumption,False
req_004299,2026-07-01 22:24:34,C008,key_c008_1,10.127.68.222,DeepSeek-V4,DeepSeek,app,144,201,345,424,1653,200,,0.000414,synthetic_calibrated,synthetic_assumption,False
req_003304,2026-07-01 22:24:36,C001,key_c001_2,10.140.205.168,DeepSeek-V4,DeepSeek,api,382,247,629,617,1305,200,,0.000755,synthetic_calibrated,synthetic_assumption,False
req_009189,2026-07-01 22:25:50,C010,key_c010_2,10.237.141.113,DeepSeek-V4,DeepSeek,api,287,800,1087,571,1705,200,,0.001304,synthetic_calibrated,synthetic_assumption,False
req_006474,2026-07-01 22:26:09,C005,key_c005_2,10.136.151.111,DeepSeek-V4,DeepSeek,app,152,185,337,488,1308,200,,0.000404,synthetic_calibrated,synthetic_assumption,False
req_005152,2026-07-01 22:31:46,C008,key_c008_3,10.17.98.139,DeepSeek-V4,DeepSeek,api,226,616,842,465,1589,200,,0.00101,synthetic_calibrated,synthetic_assumption,False
req_005124,2026-07-01 22:32:37,C001,key_c001_2,10.2.26.24,DeepSeek-V4,DeepSeek,api,211,101,312,647,1610,200,,0.000374,synthetic_calibrated,synthetic_assumption,False
req_004524,2026-07-01 22:33:51,C004,key_c004_2,10.78.56.16,DeepSeek-V4,DeepSeek,api,201,101,302,780,1793,200,,0.000362,synthetic_calibrated,synthetic_assumption,False
req_002058,2026-07-01 22:35:12,C007,key_c007_2,10.244.64.139,DeepSeek-V4,DeepSeek,web,222,97,319,250,1174,200,,0.000383,synthetic_calibrated,synthetic_assumption,False
req_006599,2026-07-01 22:35:23,C005,key_c005_1,10.128.69.67,Qwen3.6-35B-A3B,Qwen,app,265,147,412,396,1718,200,,0.000659,synthetic_calibrated,synthetic_assumption,False
req_008163,2026-07-01 22:35:55,C005,key_c005_3,10.157.45.141,DeepSeek-V4,DeepSeek,web,623,103,726,605,1691,200,,0.000871,synthetic_calibrated,synthetic_assumption,False
req_004134,2026-07-01 22:36:51,C004,key_c004_3,10.86.159.189,DeepSeek-V4,DeepSeek,api,128,190,318,355,1205,200,,0.000382,synthetic_calibrated,synthetic_assumption,False
req_006406,2026-07-01 22:38:47,C005,key_c005_2,10.72.66.231,DeepSeek-V4,DeepSeek,web,548,175,723,521,1398,200,,0.000868,synthetic_calibrated,synthetic_assumption,False
req_009362,2026-07-01 22:38:58,C001,key_c001_1,10.180.192.125,DeepSeek-V4,DeepSeek,api,181,264,445,489,1130,200,,0.000534,synthetic_calibrated,synthetic_assumption,False
req_006775,2026-07-01 22:39:17,C004,key_c004_3,10.70.193.123,DeepSeek-V4,DeepSeek,api,376,321,697,638,1713,200,,0.000836,synthetic_calibrated,synthetic_assumption,False
req_002033,2026-07-01 22:42:13,C007,key_c007_2,10.78.88.221,DeepSeek-V4,DeepSeek,api,1022,369,1391,506,899,200,,0.001669,synthetic_calibrated,synthetic_assumption,False
req_004876,2026-07-01 22:42:26,C001,key_c001_1,10.130.246.150,DeepSeek-V4,DeepSeek,api,635,338,973,570,1750,200,,0.001168,synthetic_calibrated,synthetic_assumption,False
req_004642,2026-07-01 22:42:53,C009,key_c009_1,10.197.149.80,DeepSeek-V4,DeepSeek,api,368,163,531,612,1945,200,,0.000637,synthetic_calibrated,synthetic_assumption,False
req_000569,2026-07-01 22:43:09,C002,key_c002_3,10.175.79.239,Qwen3.6-35B-A3B,Qwen,api,207,222,429,410,1183,200,,0.000686,synthetic_calibrated,synthetic_assumption,False
req_009097,2026-07-01 22:44:35,C005,key_c005_1,10.157.70.92,DeepSeek-V4,DeepSeek,api,1059,173,1232,787,1487,200,,0.001478,synthetic_calibrated,synthetic_assumption,False
req_005682,2026-07-01 22:49:39,C002,key_c002_2,10.243.42.181,DeepSeek-V4,DeepSeek,api,563,118,681,399,1872,200,,0.000817,synthetic_calibrated,synthetic_assumption,False
req_003022,2026-07-01 22:50:18,C001,key_c001_2,10.114.197.56,DeepSeek-V4,DeepSeek,app,1065,97,1162,576,1520,200,,0.001394,synthetic_calibrated,synthetic_assumption,False
req_006925,2026-07-01 22:54:24,C010,key_c010_2,10.198.72.24,DeepSeek-V4,DeepSeek,api,860,466,1326,387,1586,200,,0.001591,synthetic_calibrated,synthetic_assumption,False
req_001108,2026-07-01 22:55:33,C001,key_c001_1,10.153.146.12,DeepSeek-V4,DeepSeek,api,151,640,791,218,1068,200,,0.000949,synthetic_calibrated,synthetic_assumption,False
req_005690,2026-07-01 22:55:36,C006,key_c006_1,10.82.147.52,DeepSeek-V4,DeepSeek,api,930,226,1156,564,1483,200,,0.001387,synthetic_calibrated,synthetic_assumption,False
req_001285,2026-07-01 22:55:55,C004,key_c004_3,10.115.50.16,DeepSeek-V4,DeepSeek,web,255,140,395,481,1308,200,,0.000474,synthetic_calibrated,synthetic_assumption,False
req_000396,2026-07-01 22:57:06,C002,key_c002_1,10.168.21.47,DeepSeek-V4,DeepSeek,api,904,192,1096,511,1359,200,,0.001315,synthetic_calibrated,synthetic_assumption,False
req_007972,2026-07-01 22:57:15,C001,key_c001_1,10.150.50.144,DeepSeek-V4,DeepSeek,api,322,204,526,802,1790,200,,0.000631,synthetic_calibrated,synthetic_assumption,False
req_004117,2026-07-01 22:58:44,C004,key_c004_1,10.199.249.106,DeepSeek-V4,DeepSeek,app,640,200,840,599,1561,200,,0.001008,synthetic_calibrated,synthetic_assumption,False
req_008517,2026-07-01 22:59:11,C001,key_c001_2,10.41.22.205,Minimax-M2.5,MiniMax,api,297,121,418,506,1231,200,,0.001003,synthetic_calibrated,synthetic_assumption,False
req_001406,2026-07-01 23:00:46,C003,key_c003_3,10.15.121.230,DeepSeek-V4,DeepSeek,api,656,126,782,390,1695,200,,0.000938,synthetic_calibrated,synthetic_assumption,False
req_009241,2026-07-01 23:00:49,C003,key_c003_1,10.254.125.53,DeepSeek-V4,DeepSeek,api,204,341,545,475,1529,200,,0.000654,synthetic_calibrated,synthetic_assumption,False
req_003464,2026-07-01 23:01:15,C004,key_c004_3,10.230.87.151,DeepSeek-V4,DeepSeek,api,819,81,900,537,1793,200,,0.00108,synthetic_calibrated,synthetic_assumption,False
req_001877,2026-07-01 23:03:47,C002,key_c002_2,10.190.49.216,DeepSeek-V4,DeepSeek,web,419,454,873,609,1637,200,,0.001048,synthetic_calibrated,synthetic_assumption,False
req_003774,2026-07-01 23:04:38,C003,key_c003_2,10.37.36.252,DeepSeek-V4,DeepSeek,api,1264,81,1345,702,1685,200,,0.001614,synthetic_calibrated,synthetic_assumption,False
req_005554,2026-07-01 23:04:52,C006,key_c006_2,10.152.145.223,DeepSeek-V4,DeepSeek,api,248,144,392,504,1192,200,,0.00047,synthetic_calibrated,synthetic_assumption,False
req_004036,2026-07-01 23:05:07,C006,key_c006_2,10.176.213.137,DeepSeek-V4,DeepSeek,api,283,229,512,497,1058,200,,0.000614,synthetic_calibrated,synthetic_assumption,False
req_004377,2026-07-01 23:06:02,C001,key_c001_3,10.175.106.131,Qwen3.6-35B-A3B,Qwen,api,1608,173,1781,605,1685,200,,0.00285,synthetic_calibrated,synthetic_assumption,False
req_009973,2026-07-01 23:06:53,C005,key_c005_1,10.112.203.25,DeepSeek-V4,DeepSeek,app,1188,229,1417,469,1496,200,,0.0017,synthetic_calibrated,synthetic_assumption,False
req_000844,2026-07-01 23:07:44,C009,key_c009_1,10.61.52.226,DeepSeek-V4,DeepSeek,api,451,59,510,280,1743,200,,0.000612,synthetic_calibrated,synthetic_assumption,False
req_001542,2026-07-01 23:07:45,C010,key_c010_3,10.206.33.120,DeepSeek-V4,DeepSeek,app,735,201,936,586,1533,200,,0.001123,synthetic_calibrated,synthetic_assumption,False
req_002869,2026-07-01 23:07:50,C001,key_c001_3,10.185.42.110,DeepSeek-V4,DeepSeek,api,858,75,933,453,1382,200,,0.00112,synthetic_calibrated,synthetic_assumption,False
req_006995,2026-07-01 23:08:09,C009,key_c009_1,10.111.18.54,DeepSeek-V4,DeepSeek,app,609,259,868,225,864,200,,0.001042,synthetic_calibrated,synthetic_assumption,False
req_006597,2026-07-01 23:08:27,C001,key_c001_2,10.5.70.174,DeepSeek-V4,DeepSeek,api,312,519,831,351,1290,200,,0.000997,synthetic_calibrated,synthetic_assumption,False
req_005727,2026-07-01 23:09:15,C002,key_c002_2,10.202.16.101,DeepSeek-V4,DeepSeek,app,213,324,537,617,1860,200,,0.000644,synthetic_calibrated,synthetic_assumption,False
req_007090,2026-07-01 23:09:51,C004,key_c004_3,10.143.132.99,DeepSeek-V4,DeepSeek,api,1246,144,1390,409,973,200,,0.001668,synthetic_calibrated,synthetic_assumption,False
req_001837,2026-07-01 23:11:50,C008,key_c008_2,10.81.164.131,DeepSeek-V4,DeepSeek,web,340,97,437,487,1090,200,,0.000524,synthetic_calibrated,synthetic_assumption,False
req_007264,2026-07-01 23:12:00,C004,key_c004_1,10.202.79.96,Qwen3.6-35B-A3B,Qwen,app,903,163,1066,316,1627,200,,0.001706,synthetic_calibrated,synthetic_assumption,False
req_007010,2026-07-01 23:14:06,C007,key_c007_3,10.2.246.66,DeepSeek-V4,DeepSeek,api,412,143,555,463,1672,200,,0.000666,synthetic_calibrated,synthetic_assumption,False
req_002622,2026-07-01 23:14:28,C003,key_c003_2,10.121.74.252,DeepSeek-V4,DeepSeek,app,272,356,628,504,1962,200,,0.000754,synthetic_calibrated,synthetic_assumption,False
req_002445,2026-07-01 23:16:28,C003,key_c003_1,10.235.182.32,DeepSeek-V4,DeepSeek,api,951,217,1168,402,1746,200,,0.001402,synthetic_calibrated,synthetic_assumption,False
req_005577,2026-07-01 23:18:10,C010,key_c010_1,10.107.120.214,DeepSeek-V4,DeepSeek,api,876,191,1067,445,1713,200,,0.00128,synthetic_calibrated,synthetic_assumption,False
req_002200,2026-07-01 23:20:51,C007,key_c007_3,10.52.92.127,DeepSeek-V4,DeepSeek,api,332,211,543,586,1690,200,,0.000652,synthetic_calibrated,synthetic_assumption,False
req_005640,2026-07-01 23:22:22,C003,key_c003_3,10.120.43.233,DeepSeek-V4,DeepSeek,api,626,388,1014,305,1802,200,,0.001217,synthetic_calibrated,synthetic_assumption,False
req_000962,2026-07-01 23:22:47,C002,key_c002_1,10.171.82.86,DeepSeek-V4,DeepSeek,web,575,328,903,530,1731,200,,0.001084,synthetic_calibrated,synthetic_assumption,False
req_007956,2026-07-01 23:23:43,C003,key_c003_2,10.164.32.22,DeepSeek-V4,DeepSeek,api,353,250,603,679,1973,200,,0.000724,synthetic_calibrated,synthetic_assumption,False
req_007907,2026-07-01 23:24:27,C007,key_c007_3,10.99.113.26,DeepSeek-V4,DeepSeek,api,344,293,637,504,1508,200,,0.000764,synthetic_calibrated,synthetic_assumption,False
req_004266,2026-07-01 23:26:09,C001,key_c001_3,10.121.237.251,DeepSeek-V4,DeepSeek,app,370,152,522,442,1810,200,,0.000626,synthetic_calibrated,synthetic_assumption,False
req_006226,2026-07-01 23:26:28,C006,key_c006_3,10.87.251.243,DeepSeek-V4,DeepSeek,api,512,454,966,327,1466,200,,0.001159,synthetic_calibrated,synthetic_assumption,False
req_005616,2026-07-01 23:27:31,C002,key_c002_3,10.93.121.79,DeepSeek-V4,DeepSeek,app,183,167,350,510,1281,200,,0.00042,synthetic_calibrated,synthetic_assumption,False
req_000390,2026-07-01 23:28:30,C006,key_c006_2,10.247.83.123,DeepSeek-V4,DeepSeek,app,580,217,797,834,1996,200,,0.000956,synthetic_calibrated,synthetic_assumption,False
req_002316,2026-07-01 23:30:27,C008,key_c008_1,10.13.209.217,DeepSeek-V4,DeepSeek,web,485,197,682,565,1657,200,,0.000818,synthetic_calibrated,synthetic_assumption,False
req_007575,2026-07-01 23:30:27,C001,key_c001_1,10.186.244.90,DeepSeek-V4,DeepSeek,web,420,217,637,592,1944,200,,0.000764,synthetic_calibrated,synthetic_assumption,False
req_006812,2026-07-01 23:30:34,C003,key_c003_1,10.198.35.199,DeepSeek-V4,DeepSeek,api,456,124,580,445,1310,200,,0.000696,synthetic_calibrated,synthetic_assumption,False
req_005909,2026-07-01 23:30:58,C004,key_c004_3,10.250.174.240,Minimax-M2.5,MiniMax,api,218,203,421,408,1327,200,,0.00101,synthetic_calibrated,synthetic_assumption,False
req_006238,2026-07-01 23:31:08,C004,key_c004_1,10.5.138.62,DeepSeek-V4,DeepSeek,api,218,137,355,526,1474,200,,0.000426,synthetic_calibrated,synthetic_assumption,True
req_007320,2026-07-01 23:32:11,C007,key_c007_2,10.33.74.111,DeepSeek-V4,DeepSeek,app,1316,424,1740,509,1845,200,,0.002088,synthetic_calibrated,synthetic_assumption,False
req_006565,2026-07-01 23:32:16,C002,key_c002_3,10.151.248.246,DeepSeek-V4,DeepSeek,api,327,191,518,371,799,500,INTERNAL_ERROR,0.000622,synthetic_calibrated,synthetic_assumption,False
req_005397,2026-07-01 23:32:48,C005,key_c005_1,10.73.152.198,DeepSeek-V4,DeepSeek,app,1842,561,2403,348,894,200,,0.002884,synthetic_calibrated,synthetic_assumption,False
req_001489,2026-07-01 23:34:27,C001,key_c001_2,10.59.69.182,DeepSeek-V4,DeepSeek,api,1000,187,1187,630,1714,200,,0.001424,synthetic_calibrated,synthetic_assumption,False
